transaction_id,account_id,amount,currency,merchant,category,timestamp,status
T305592,A2574,3.11,EUR,Starbucks,FOOD,2025-07-17T22:28:50,SETTLED
T305593,A2536,79.88,GBP,Spotify,FOOD,2024-03-18T18:01:59,SETTLED
T305594,A2267,1.78,EUR,Spotify,SHOPPING,2024-03-19T15:58:44,SETTLED
T305595,A2404,60.31,GBP,Uber,SHOPPING,2024-05-20T09:18:17,SETTLED
T305596,A2792,1.16,GBP,Zara,SHOPPING,2024-08-11T11:02:56,SETTLED
T305597,A2010,99.14,USD,Zara,SHOPPING,2024-12-02T06:06:52,SETTLED
T305598,A2319,8.58,GBP,Amazon,TRAVEL,2024-02-28T22:01:32,DECLINED
T305599,A2712,36.11,GBP,Zara,FOOD,2025-08-01T20:50:41,SETTLED
T305600,A2125,45.46,GBP,Starbucks,TRAVEL,2025-08-29T13:32:25,SETTLED
T305601,A2305,30.58,USD,Spotify,FOOD,2024-12-11T19:29:19,SETTLED
T305602,A2701,20.83,EUR,Zara,SHOPPING,2024-01-02T21:03:45,SETTLED
T305603,A2510,31.54,EUR,Amazon,TRAVEL,2025-08-18T21:41:19,SETTLED
T305604,A2088,18.66,GBP,Ikea,FOOD,2024-11-27T18:37:25,SETTLED
T305605,A2354,28.82,GBP,Starbucks,SHOPPING,2025-08-06T20:41:35,SETTLED
T305606,A2627,22.23,EUR,Ikea,ENTERTAINMENT,2023-09-13T02:43:08,SETTLED
T305607,A2351,41.76,GBP,Uber,FOOD,2024-07-29T15:53:52,SETTLED
T305608,A2688,13.59,EUR,Amazon,ENTERTAINMENT,2023-10-13T12:27:53,SETTLED
T305609,A2013,223.96,USD,Uber,FOOD,2023-10-10T06:48:50,SETTLED
T305610,A2256,34.74,GBP,Uber,SHOPPING,2024-09-08T17:40:01,SETTLED
T305611,A2208,10.79,GBP,Spotify,TRAVEL,2025-03-31T21:03:19,SETTLED
T305612,A2280,32.42,EUR,Uber,FOOD,2025-04-28T03:55:39,SETTLED
T305613,A2442,100.65,EUR,Uber,ENTERTAINMENT,2024-10-04T19:20:23,SETTLED
T305614,A2388,1.1,USD,Amazon,SHOPPING,2023-10-05T06:47:55,DECLINED
T305615,A2616,56.9,GBP,Ikea,FOOD,2024-08-04T19:38:43,SETTLED
T305616,A2482,39.7,EUR,Zara,ENTERTAINMENT,2024-10-25T16:53:33,SETTLED
T305617,A2146,9.29,USD,Uber,FOOD,2024-07-11T10:43:35,SETTLED
T305618,A2278,85.04,EUR,Spotify,ENTERTAINMENT,2024-09-15T10:17:38,SETTLED
T305619,A2520,23.01,EUR,Zara,FOOD,2025-05-30T02:16:33,SETTLED
T305620,A2629,17.39,USD,Spotify,TRAVEL,2025-05-21T00:11:26,SETTLED
T305621,A2605,88.05,USD,Zara,TRAVEL,2025-03-03T06:37:43,SETTLED
T305622,A2433,50.88,USD,Uber,TRAVEL,2025-06-08T02:02:45,SETTLED
T305623,A2143,114.27,USD,Starbucks,TRAVEL,2023-11-24T06:54:13,SETTLED
T305624,A2288,49.7,USD,Zara,SHOPPING,2024-08-25T14:11:04,SETTLED
T305625,A2385,67.51,USD,Starbucks,TRAVEL,2024-09-27T20:50:54,SETTLED
T305626,A2013,90.53,GBP,Ikea,FOOD,2024-03-13T23:31:31,SETTLED
T305627,A2256,2.81,USD,Zara,SHOPPING,2023-11-12T17:00:15,SETTLED
T305628,A2345,74.82,GBP,Amazon,FOOD,2024-11-15T23:01:03,SETTLED
T305629,A2697,47.56,EUR,Spotify,ENTERTAINMENT,2025-04-16T02:28:13,SETTLED
T305630,A2344,3.6,EUR,Ikea,TRAVEL,2023-09-18T19:38:50,SETTLED
T305631,A2399,35.52,USD,Ikea,FOOD,2025-02-28T13:30:07,SETTLED
T305632,A2206,4.3,EUR,Starbucks,FOOD,2025-03-30T13:33:04,SETTLED
T305633,A2171,66.58,USD,Uber,FOOD,2024-07-20T23:58:35,SETTLED
T305634,A2463,39.54,USD,Spotify,ENTERTAINMENT,2024-02-25T12:00:05,SETTLED
T305635,A2269,153.49,GBP,Amazon,ENTERTAINMENT,2023-12-21T05:59:49,SETTLED
T305636,A2220,10.11,EUR,Amazon,ENTERTAINMENT,2024-06-13T13:13:56,SETTLED
T305637,A2151,46.57,USD,Starbucks,FOOD,2024-04-25T21:59:57,SETTLED
T305638,A2622,11.89,EUR,Starbucks,ENTERTAINMENT,2024-03-12T20:30:43,SETTLED
T305639,A2182,47.6,GBP,Ikea,TRAVEL,2025-01-24T04:57:15,SETTLED
T305640,A2398,64.12,EUR,Starbucks,ENTERTAINMENT,2023-11-18T15:23:12,SETTLED
T305641,A2071,64.06,GBP,Uber,ENTERTAINMENT,2023-09-21T13:01:33,SETTLED
T305642,A2417,84.39,GBP,Ikea,FOOD,2024-09-15T19:52:06,SETTLED
T305643,A2282,96.05,GBP,Ikea,FOOD,2025-02-09T19:47:37,SETTLED
T305644,A2073,4.02,USD,Ikea,FOOD,2024-05-02T22:37:56,SETTLED
T305645,A2354,21.02,USD,Amazon,FOOD,2024-01-12T20:17:22,SETTLED
T305646,A2726,58.1,EUR,Spotify,TRAVEL,2025-03-08T10:36:43,SETTLED
T305647,A2496,34.52,USD,Spotify,FOOD,2024-08-30T21:43:07,SETTLED
T305648,A2327,10.58,USD,Amazon,SHOPPING,2025-07-06T12:53:36,DECLINED
T305649,A2534,40.23,EUR,Ikea,SHOPPING,2024-11-25T04:44:05,SETTLED
T305650,A2579,26.16,GBP,Uber,FOOD,2025-04-11T14:29:59,SETTLED
T305651,A2446,24.72,GBP,Zara,FOOD,2024-12-05T12:16:45,SETTLED
T305652,A2372,82.97,EUR,Ikea,TRAVEL,2023-09-28T03:09:58,SETTLED
T305653,A2361,26.18,USD,Starbucks,SHOPPING,2024-08-27T10:54:47,SETTLED
T305654,A2092,1.34,EUR,Spotify,ENTERTAINMENT,2024-09-03T09:11:27,SETTLED
T305655,A2320,2.99,EUR,Zara,TRAVEL,2025-04-30T16:06:48,SETTLED
T305656,A2323,96.98,USD,Amazon,ENTERTAINMENT,2023-12-25T20:12:11,SETTLED
T305657,A2383,161.7,EUR,Amazon,FOOD,2025-07-19T04:19:02,SETTLED
T305658,A2574,58.3,USD,Zara,SHOPPING,2025-03-08T07:27:01,DECLINED
T305659,A2735,22.66,USD,Spotify,ENTERTAINMENT,2024-07-20T00:31:52,SETTLED
T305660,A2736,139.52,EUR,Spotify,SHOPPING,2024-01-30T19:42:16,SETTLED
T305661,A2345,54.35,GBP,Starbucks,ENTERTAINMENT,2025-05-14T16:05:58,SETTLED
T305662,A2102,93.0,USD,Amazon,TRAVEL,2025-07-17T02:58:09,SETTLED
T305663,A2214,72.59,GBP,Amazon,FOOD,2024-06-22T21:12:14,SETTLED
T305664,A2191,23.83,USD,Ikea,SHOPPING,2025-01-08T00:40:09,SETTLED
T305665,A2671,32.57,GBP,Uber,TRAVEL,2024-09-03T19:10:00,SETTLED
T305666,A2718,10.3,EUR,Starbucks,SHOPPING,2025-03-08T21:45:05,SETTLED
T305667,A2780,17.27,USD,Ikea,ENTERTAINMENT,2025-01-13T03:32:27,SETTLED
T305668,A2193,75.28,EUR,Uber,ENTERTAINMENT,2023-09-10T05:29:10,SETTLED
T305669,A2379,112.21,EUR,Amazon,FOOD,2025-07-08T10:45:40,SETTLED
T305670,A2402,64.45,EUR,Uber,ENTERTAINMENT,2025-01-08T09:52:45,SETTLED
T305671,A2663,31.29,USD,Amazon,FOOD,2023-11-03T01:59:00,SETTLED
T305672,A2748,4.52,EUR,Spotify,FOOD,2024-07-04T02:44:08,SETTLED
T305673,A2599,2.93,EUR,Ikea,TRAVEL,2025-08-03T02:53:28,SETTLED
T305674,A2010,23.45,USD,Amazon,FOOD,2025-02-26T16:35:28,SETTLED
T305675,A2186,31.16,EUR,Uber,TRAVEL,2024-05-24T17:53:10,SETTLED
T305676,A2725,46.97,USD,Ikea,SHOPPING,2024-10-25T13:08:18,SETTLED
T305677,A2014,0.33,EUR,Uber,ENTERTAINMENT,2023-10-04T13:54:09,SETTLED
T305678,A2777,228.89,GBP,Uber,ENTERTAINMENT,2024-04-26T12:54:14,SETTLED
T305679,A2296,22.62,EUR,Zara,ENTERTAINMENT,2024-08-04T23:27:34,SETTLED
T305680,A2410,94.22,GBP,Amazon,FOOD,2025-04-15T22:54:57,SETTLED
T305681,A2584,38.28,USD,Amazon,TRAVEL,2024-04-05T17:18:16,DECLINED
T305682,A2051,6.99,GBP,Uber,TRAVEL,2025-03-04T08:45:14,SETTLED
T305683,A2639,79.87,USD,Spotify,TRAVEL,2024-12-27T21:55:00,SETTLED
T305684,A2027,61.86,EUR,Amazon,FOOD,2024-11-03T11:47:21,SETTLED
T305685,A2576,37.48,GBP,Starbucks,ENTERTAINMENT,2024-11-28T23:07:07,SETTLED
T305686,A2016,36.13,EUR,Spotify,ENTERTAINMENT,2025-05-18T06:13:24,SETTLED
T305687,A2350,4.58,GBP,Spotify,TRAVEL,2024-02-17T01:33:19,SETTLED
T305688,A2427,53.33,USD,Spotify,FOOD,2025-05-12T23:42:22,DECLINED
T305689,A2649,121.09,USD,Amazon,ENTERTAINMENT,2025-02-21T23:09:00,SETTLED
T305690,A2228,4.89,USD,Spotify,FOOD,2023-11-11T01:15:07,SETTLED
T305691,A2765,15.29,USD,Spotify,SHOPPING,2025-01-03T02:11:22,SETTLED
T305692,A2209,116.3,EUR,Ikea,SHOPPING,2025-07-24T08:14:56,SETTLED
T305693,A2430,16.73,EUR,Amazon,FOOD,2024-05-26T21:52:06,SETTLED
T305694,A2293,53.06,EUR,Spotify,SHOPPING,2025-04-02T15:38:28,SETTLED
T305695,A2742,38.27,EUR,Starbucks,ENTERTAINMENT,2025-09-02T06:20:24,SETTLED
T305696,A2752,45.36,EUR,Spotify,TRAVEL,2023-10-21T17:49:47,SETTLED
T305697,A2581,26.87,USD,Uber,FOOD,2024-10-12T23:26:58,SETTLED
T305698,A2103,17.83,EUR,Amazon,SHOPPING,2025-08-15T23:46:20,SETTLED
T305699,A2203,2.49,EUR,Ikea,TRAVEL,2025-02-14T04:30:32,SETTLED
T305700,A2052,68.18,EUR,Starbucks,ENTERTAINMENT,2024-06-17T21:20:28,SETTLED
T305701,A2374,68.54,USD,Zara,ENTERTAINMENT,2025-07-29T21:10:26,SETTLED
T305702,A2053,55.54,USD,Uber,FOOD,2023-10-19T05:15:44,SETTLED
T305703,A2275,51.59,USD,Uber,TRAVEL,2023-12-04T08:37:56,SETTLED
T305704,A2334,13.97,USD,Uber,ENTERTAINMENT,2024-07-02T14:51:52,SETTLED
T305705,A2030,1.13,EUR,Starbucks,FOOD,2024-06-19T03:10:25,DECLINED
T305706,A2134,82.7,EUR,Amazon,SHOPPING,2024-09-04T14:52:20,SETTLED
T305707,A2057,33.78,GBP,Amazon,TRAVEL,2025-01-02T01:33:00,SETTLED
T305708,A2104,18.32,EUR,Spotify,ENTERTAINMENT,2023-10-10T22:01:08,SETTLED
T305709,A2265,5.38,USD,Spotify,SHOPPING,2024-06-19T02:48:22,SETTLED
T305710,A2521,3.24,USD,Amazon,TRAVEL,2024-06-19T18:52:20,SETTLED
T305711,A2495,21.45,EUR,Spotify,TRAVEL,2024-01-23T07:17:14,SETTLED
T305712,A2252,81.67,GBP,Amazon,TRAVEL,2025-01-24T14:52:48,SETTLED
T305713,A2294,125.5,USD,Uber,ENTERTAINMENT,2024-11-16T04:40:30,SETTLED
T305714,A2667,113.53,GBP,Zara,TRAVEL,2025-03-09T15:51:48,SETTLED
T305715,A2157,126.29,USD,Uber,SHOPPING,2023-10-31T05:08:48,SETTLED
T305716,A2548,119.15,USD,Spotify,ENTERTAINMENT,2024-11-17T17:21:24,SETTLED
T305717,A2630,37.46,EUR,Zara,TRAVEL,2025-03-13T03:04:07,SETTLED
T305718,A2066,12.39,USD,Zara,SHOPPING,2025-05-02T00:33:31,DECLINED
T305719,A2753,79.99,GBP,Amazon,ENTERTAINMENT,2024-02-15T04:11:07,SETTLED
T305720,A2298,12.02,GBP,Ikea,TRAVEL,2023-12-25T16:08:14,DECLINED
T305721,A2462,15.54,EUR,Starbucks,FOOD,2024-05-26T07:36:28,SETTLED
T305722,A2724,13.28,USD,Ikea,FOOD,2024-03-12T12:30:07,SETTLED
T305723,A2100,36.18,GBP,Zara,TRAVEL,2024-11-01T07:34:11,SETTLED
T305724,A2055,19.42,EUR,Ikea,FOOD,2023-12-06T08:56:04,SETTLED
T305725,A2331,8.37,GBP,Spotify,ENTERTAINMENT,2025-01-25T07:01:07,SETTLED
T305726,A2750,30.18,EUR,Zara,TRAVEL,2024-09-14T19:49:50,DECLINED
T305727,A2392,103.54,GBP,Uber,SHOPPING,2025-04-03T21:49:36,SETTLED
T305728,A2742,42.26,USD,Spotify,FOOD,2025-09-07T15:03:08,SETTLED
T305729,A2380,105.32,GBP,Uber,TRAVEL,2025-04-15T11:31:42,SETTLED
T305730,A2091,10.9,GBP,Spotify,ENTERTAINMENT,2024-12-02T18:16:30,SETTLED
T305731,A2790,9.13,EUR,Amazon,TRAVEL,2025-07-16T19:07:55,SETTLED
T305732,A2446,42.85,EUR,Spotify,SHOPPING,2025-03-08T02:01:14,SETTLED
T305733,A2108,31.12,EUR,Starbucks,SHOPPING,2024-02-19T02:54:33,SETTLED
T305734,A2316,53.97,GBP,Uber,TRAVEL,2025-04-16T04:14:15,SETTLED
T305735,A2167,79.15,EUR,Spotify,TRAVEL,2025-04-09T20:11:03,SETTLED
T305736,A2434,69.58,USD,Starbucks,TRAVEL,2025-04-22T04:00:26,SETTLED
T305737,A2441,142.59,EUR,Amazon,TRAVEL,2024-03-02T06:31:14,SETTLED
T305738,A2217,25.4,EUR,Spotify,ENTERTAINMENT,2024-05-15T01:56:40,SETTLED
T305739,A2221,11.56,USD,Starbucks,TRAVEL,2024-06-09T03:05:17,SETTLED
T305740,A2672,40.03,EUR,Spotify,ENTERTAINMENT,2025-08-06T14:45:04,SETTLED
T305741,A2527,5.87,EUR,Uber,TRAVEL,2024-04-03T19:58:39,SETTLED
T305742,A2277,17.04,GBP,Uber,ENTERTAINMENT,2024-10-04T07:12:58,SETTLED
T305743,A2568,11.65,GBP,Ikea,SHOPPING,2025-02-18T12:24:41,SETTLED
T305744,A2573,25.26,EUR,Ikea,FOOD,2024-08-02T16:02:11,SETTLED
T305745,A2465,5.9,USD,Spotify,TRAVEL,2024-04-11T10:25:46,SETTLED
T305746,A2753,1.62,EUR,Ikea,TRAVEL,2023-10-21T11:16:26,SETTLED
T305747,A2601,53.47,EUR,Spotify,SHOPPING,2023-10-28T09:21:11,SETTLED
T305748,A2583,47.11,EUR,Spotify,FOOD,2024-06-24T17:49:07,SETTLED
T305749,A2029,61.61,GBP,Starbucks,SHOPPING,2024-06-03T07:33:21,SETTLED
T305750,A2358,54.0,USD,Uber,SHOPPING,2024-08-25T13:36:42,SETTLED
T305751,A2287,6.07,USD,Amazon,TRAVEL,2024-09-20T19:59:33,SETTLED
T305752,A2085,17.2,USD,Zara,TRAVEL,2024-10-02T15:46:24,SETTLED
T305753,A2233,6.94,GBP,Uber,SHOPPING,2024-10-22T06:08:28,SETTLED
T305754,A2746,92.57,GBP,Ikea,TRAVEL,2025-06-14T12:10:55,SETTLED
T305755,A2312,68.7,EUR,Spotify,TRAVEL,2023-12-13T11:32:08,SETTLED
T305756,A2364,11.25,GBP,Ikea,TRAVEL,2024-09-08T08:33:19,SETTLED
T305757,A2776,20.88,EUR,Starbucks,FOOD,2025-03-13T12:10:06,SETTLED
T305758,A2798,169.98,GBP,Ikea,FOOD,2024-10-26T07:29:03,SETTLED
T305759,A2268,45.09,EUR,Starbucks,TRAVEL,2025-02-17T00:38:56,SETTLED
T305760,A2697,80.76,GBP,Amazon,SHOPPING,2025-06-11T06:14:46,SETTLED
T305761,A2130,15.37,USD,Spotify,FOOD,2024-10-27T01:12:42,SETTLED
T305762,A2788,11.79,EUR,Ikea,SHOPPING,2025-08-07T19:03:06,SETTLED
T305763,A2350,76.6,GBP,Starbucks,ENTERTAINMENT,2024-04-23T04:16:06,SETTLED
T305764,A2179,57.9,GBP,Ikea,ENTERTAINMENT,2024-08-25T05:33:13,SETTLED
T305765,A2479,57.12,EUR,Starbucks,TRAVEL,2025-01-03T11:26:12,SETTLED
T305766,A2162,40.22,GBP,Spotify,SHOPPING,2024-06-21T02:48:07,SETTLED
T305767,A2782,41.46,USD,Spotify,SHOPPING,2025-05-22T11:21:17,SETTLED
T305768,A2095,66.53,EUR,Uber,ENTERTAINMENT,2025-02-13T03:24:30,SETTLED
T305769,A2773,15.74,EUR,Starbucks,FOOD,2025-02-28T14:40:51,SETTLED
T305770,A2509,21.75,EUR,Zara,SHOPPING,2025-05-29T09:06:50,SETTLED
T305771,A2364,102.64,EUR,Amazon,SHOPPING,2025-07-26T02:48:31,SETTLED
T305772,A2352,18.47,EUR,Uber,FOOD,2023-10-30T03:27:11,SETTLED
T305773,A2799,39.52,USD,Amazon,TRAVEL,2024-02-02T11:13:52,SETTLED
T305774,A2435,60.64,EUR,Uber,ENTERTAINMENT,2025-08-01T22:20:49,SETTLED
T305775,A2082,474.79,USD,Ikea,SHOPPING,2025-07-26T18:37:43,SETTLED
T305776,A2224,28.57,USD,Starbucks,TRAVEL,2024-08-29T19:27:30,SETTLED
T305777,A2411,27.94,USD,Ikea,TRAVEL,2023-11-15T23:37:09,SETTLED
T305778,A2734,92.44,EUR,Amazon,TRAVEL,2023-11-10T10:33:02,SETTLED
T305779,A2117,81.87,USD,Spotify,FOOD,2024-07-08T14:54:56,SETTLED
T305780,A2481,65.67,EUR,Amazon,TRAVEL,2025-08-06T14:59:24,SETTLED
T305781,A2191,31.11,USD,Uber,SHOPPING,2024-01-26T01:21:36,SETTLED
T305782,A2590,19.57,EUR,Amazon,TRAVEL,2024-04-20T03:43:21,SETTLED
T305783,A2589,46.92,GBP,Starbucks,TRAVEL,2023-11-07T22:28:04,SETTLED
T305784,A2658,104.46,GBP,Amazon,TRAVEL,2023-12-03T02:46:33,SETTLED
T305785,A2106,107.61,USD,Ikea,ENTERTAINMENT,2024-01-15T03:31:51,SETTLED
T305786,A2381,5.74,GBP,Spotify,SHOPPING,2024-04-10T12:00:41,SETTLED
T305787,A2782,27.96,USD,Starbucks,ENTERTAINMENT,2023-12-05T04:21:20,SETTLED
T305788,A2389,31.25,USD,Amazon,ENTERTAINMENT,2025-03-03T14:37:06,SETTLED
T305789,A2243,189.97,USD,Zara,TRAVEL,2024-01-02T02:07:45,SETTLED
T305790,A2584,56.66,GBP,Zara,TRAVEL,2024-09-28T16:18:15,SETTLED
T305791,A2467,26.15,USD,Spotify,TRAVEL,2024-01-04T01:33:12,SETTLED
T305792,A2537,1.32,GBP,Ikea,FOOD,2025-07-19T19:07:13,DECLINED
T305793,A2209,41.66,GBP,Uber,SHOPPING,2024-02-14T19:40:36,SETTLED
T305794,A2603,5.05,EUR,Uber,FOOD,2024-10-17T14:23:13,SETTLED
T305795,A2636,89.92,GBP,Spotify,SHOPPING,2025-01-08T09:20:31,SETTLED
T305796,A2072,69.82,EUR,Amazon,TRAVEL,2023-09-26T19:02:36,SETTLED
T305797,A2634,30.86,USD,Starbucks,SHOPPING,2024-04-23T21:08:26,DECLINED
T305798,A2308,28.04,USD,Spotify,SHOPPING,2024-07-28T16:52:19,SETTLED
T305799,A2695,113.82,EUR,Uber,ENTERTAINMENT,2025-02-20T04:59:13,SETTLED
T305800,A2698,17.02,USD,Zara,SHOPPING,2024-11-02T17:08:42,SETTLED
T305801,A2709,14.32,EUR,Uber,SHOPPING,2025-09-01T20:36:47,SETTLED
T305802,A2589,140.01,EUR,Zara,ENTERTAINMENT,2023-12-20T17:14:04,SETTLED
T305803,A2185,82.84,USD,Uber,FOOD,2024-09-11T06:17:38,SETTLED
T305804,A2252,85.91,EUR,Ikea,SHOPPING,2024-06-04T11:01:37,SETTLED
T305805,A2012,10.86,EUR,Spotify,FOOD,2024-07-31T11:51:23,SETTLED
T305806,A2298,7.73,EUR,Starbucks,FOOD,2024-08-18T22:13:01,SETTLED
T305807,A2075,1.32,USD,Spotify,TRAVEL,2025-04-04T03:57:47,SETTLED
T305808,A2050,13.53,USD,Amazon,SHOPPING,2025-01-21T21:51:18,SETTLED
T305809,A2786,74.4,USD,Zara,ENTERTAINMENT,2023-09-25T20:31:30,SETTLED
T305810,A2148,13.72,USD,Uber,ENTERTAINMENT,2024-04-22T14:19:59,SETTLED
T305811,A2730,65.3,USD,Amazon,TRAVEL,2024-02-03T00:24:44,SETTLED
T305812,A2121,14.51,GBP,Zara,ENTERTAINMENT,2023-10-28T01:31:48,SETTLED
T305813,A2210,25.15,GBP,Spotify,SHOPPING,2023-09-26T06:51:30,SETTLED
T305814,A2279,204.21,EUR,Zara,FOOD,2025-07-17T07:28:42,SETTLED
T305815,A2537,14.04,GBP,Ikea,FOOD,2025-05-24T02:13:35,SETTLED
T305816,A2684,23.61,USD,Uber,ENTERTAINMENT,2024-03-07T14:58:30,SETTLED
T305817,A2155,17.91,USD,Spotify,ENTERTAINMENT,2025-06-18T16:36:57,SETTLED
T305818,A2237,5.81,USD,Amazon,ENTERTAINMENT,2024-10-16T18:29:38,SETTLED
T305819,A2375,33.66,EUR,Uber,FOOD,2025-01-21T21:37:25,SETTLED
T305820,A2081,23.8,EUR,Spotify,SHOPPING,2024-05-27T01:16:26,SETTLED
T305821,A2491,59.35,EUR,Uber,SHOPPING,2024-07-24T22:33:22,SETTLED
T305822,A2355,85.08,EUR,Starbucks,SHOPPING,2024-12-01T15:54:06,SETTLED
T305823,A2272,39.29,EUR,Zara,SHOPPING,2024-06-01T10:10:51,SETTLED
T305824,A2579,1.64,EUR,Zara,SHOPPING,2025-01-30T12:19:40,SETTLED
T305825,A2043,48.24,GBP,Starbucks,TRAVEL,2025-01-22T23:20:01,SETTLED
T305826,A2572,2.85,USD,Starbucks,ENTERTAINMENT,2025-05-12T07:32:07,SETTLED
T305827,A2122,47.9,GBP,Uber,SHOPPING,2024-05-19T14:51:30,SETTLED
T305828,A2348,57.76,EUR,Zara,TRAVEL,2024-09-20T18:31:44,SETTLED
T305829,A2707,11.02,USD,Amazon,SHOPPING,2024-12-13T01:02:49,SETTLED
T305830,A2329,85.56,USD,Ikea,ENTERTAINMENT,2025-02-07T08:30:33,SETTLED
T305831,A2408,121.0,USD,Spotify,SHOPPING,2025-03-03T10:32:41,SETTLED
T305832,A2322,83.86,GBP,Starbucks,SHOPPING,2024-10-24T23:04:51,SETTLED
T305833,A2110,18.2,USD,Amazon,SHOPPING,2025-06-24T02:21:58,SETTLED
T305834,A2769,44.17,EUR,Amazon,ENTERTAINMENT,2024-11-08T04:15:50,SETTLED
T305835,A2088,123.15,EUR,Uber,FOOD,2024-08-20T00:14:42,SETTLED
T305836,A2432,19.33,GBP,Starbucks,ENTERTAINMENT,2024-08-29T21:56:13,SETTLED
T305837,A2709,85.75,GBP,Amazon,FOOD,2024-05-02T08:34:18,SETTLED
T305838,A2793,0.48,EUR,Ikea,TRAVEL,2024-11-22T18:24:12,SETTLED
T305839,A2711,0.18,GBP,Amazon,TRAVEL,2023-12-20T15:52:17,SETTLED
T305840,A2098,71.3,USD,Ikea,SHOPPING,2025-08-06T21:15:17,SETTLED
T305841,A2538,71.66,GBP,Ikea,SHOPPING,2025-05-14T06:35:03,SETTLED
T305842,A2600,77.79,USD,Ikea,SHOPPING,2024-05-04T05:32:49,SETTLED
T305843,A2145,132.98,USD,Starbucks,ENTERTAINMENT,2024-01-20T13:28:41,SETTLED
T305844,A2693,6.27,USD,Ikea,SHOPPING,2025-05-14T05:04:57,SETTLED
T305845,A2256,13.2,USD,Starbucks,FOOD,2024-03-29T02:57:23,SETTLED
T305846,A2188,117.03,USD,Amazon,TRAVEL,2024-03-03T07:35:16,SETTLED
T305847,A2239,9.75,EUR,Ikea,TRAVEL,2024-09-19T07:00:43,SETTLED
T305848,A2502,57.32,EUR,Zara,TRAVEL,2024-06-24T00:49:39,SETTLED
T305849,A2707,37.8,EUR,Amazon,FOOD,2024-04-19T23:30:08,SETTLED
T305850,A2676,4.34,USD,Spotify,SHOPPING,2025-04-29T01:14:28,SETTLED
T305851,A2270,16.79,GBP,Zara,FOOD,2025-06-26T21:35:02,SETTLED
T305852,A2519,36.74,GBP,Zara,FOOD,2023-10-15T22:09:18,SETTLED
T305853,A2549,95.65,USD,Uber,ENTERTAINMENT,2024-01-02T09:17:35,SETTLED
T305854,A2113,61.47,GBP,Starbucks,ENTERTAINMENT,2024-06-09T10:43:00,SETTLED
T305855,A2338,48.63,USD,Uber,TRAVEL,2024-04-17T01:19:53,SETTLED
T305856,A2567,34.26,GBP,Starbucks,FOOD,2024-08-28T07:09:09,DECLINED
T305857,A2358,17.74,USD,Uber,TRAVEL,2024-01-16T09:17:54,SETTLED
T305858,A2649,6.35,GBP,Amazon,FOOD,2025-01-01T16:10:09,DECLINED
T305859,A2613,26.3,GBP,Zara,TRAVEL,2025-08-26T23:07:42,SETTLED
T305860,A2333,1.45,EUR,Amazon,TRAVEL,2024-01-12T01:24:24,SETTLED
T305861,A2688,11.85,GBP,Starbucks,SHOPPING,2025-03-15T01:12:24,SETTLED
T305862,A2168,28.32,GBP,Zara,TRAVEL,2024-10-28T23:05:32,DECLINED
T305863,A2338,27.12,USD,Zara,ENTERTAINMENT,2024-04-17T17:26:52,SETTLED
T305864,A2797,2.27,GBP,Starbucks,FOOD,2024-01-28T18:01:15,SETTLED
T305865,A2260,44.47,GBP,Amazon,TRAVEL,2024-01-23T09:00:04,SETTLED
T305866,A2734,39.89,GBP,Zara,FOOD,2025-06-22T02:20:33,SETTLED
T305867,A2198,4.07,GBP,Spotify,TRAVEL,2025-03-12T04:12:53,SETTLED
T305868,A2210,143.38,GBP,Amazon,ENTERTAINMENT,2025-02-28T07:53:56,SETTLED
T305869,A2286,5.23,EUR,Amazon,SHOPPING,2025-08-11T21:06:15,SETTLED
T305870,A2691,96.49,GBP,Amazon,SHOPPING,2025-02-07T17:50:29,SETTLED
T305871,A2761,0.02,USD,Zara,FOOD,2025-05-18T05:49:23,SETTLED
T305872,A2742,106.97,USD,Ikea,TRAVEL,2024-01-06T09:13:48,SETTLED
T305873,A2471,1.0,GBP,Uber,ENTERTAINMENT,2024-01-12T10:04:18,SETTLED
T305874,A2481,70.9,GBP,Starbucks,FOOD,2024-03-11T22:56:34,SETTLED
T305875,A2022,22.45,GBP,Amazon,SHOPPING,2023-12-08T23:33:47,SETTLED
T305876,A2559,67.01,EUR,Zara,FOOD,2023-10-11T03:11:05,SETTLED
T305877,A2108,25.69,USD,Starbucks,FOOD,2024-05-12T02:23:58,SETTLED
T305878,A2295,3.68,EUR,Ikea,TRAVEL,2024-11-28T09:59:29,SETTLED
T305879,A2005,72.94,EUR,Spotify,ENTERTAINMENT,2023-12-16T09:42:11,SETTLED
T305880,A2549,3.7,GBP,Ikea,SHOPPING,2024-08-16T14:49:33,SETTLED
T305881,A2680,127.63,GBP,Zara,SHOPPING,2024-03-29T10:24:29,SETTLED
T305882,A2794,2.62,USD,Amazon,ENTERTAINMENT,2024-06-22T07:15:15,SETTLED
T305883,A2202,32.63,GBP,Ikea,TRAVEL,2024-01-30T11:19:54,SETTLED
T305884,A2324,64.19,USD,Ikea,ENTERTAINMENT,2024-02-15T12:26:21,SETTLED
T305885,A2784,24.98,EUR,Ikea,ENTERTAINMENT,2024-11-19T01:35:17,SETTLED
T305886,A2243,12.25,USD,Spotify,TRAVEL,2025-03-11T10:00:23,SETTLED
T305887,A2326,71.17,USD,Zara,TRAVEL,2023-10-06T02:43:03,SETTLED
T305888,A2046,76.69,USD,Starbucks,SHOPPING,2025-02-07T02:52:42,SETTLED
